time	I(R5)
Step Information: R=1  (Step: 1/11)
3.243736822748075e-01	1.287194e-02
3.253736822748075e-01	1.300715e-02
3.263736822748075e-01	1.313987e-02
3.273736822748075e-01	1.326652e-02
3.283736822748075e-01	1.339035e-02
3.293736822748075e-01	1.350790e-02
3.303736822748075e-01	1.362235e-02
3.313736822748075e-01	1.373031e-02
3.323736822748075e-01	1.383489e-02
3.333736822748075e-01	1.393281e-02
3.343736822748075e-01	1.402709e-02
3.353736822748075e-01	1.411454e-02
3.363736822748075e-01	1.419813e-02
3.373736822748075e-01	1.427474e-02
3.383736822748075e-01	1.434727e-02
3.393736822748075e-01	1.441271e-02
3.403736822748075e-01	1.447389e-02
3.413736822748075e-01	1.452785e-02
3.423736822748075e-01	1.457741e-02
3.433736822748075e-01	1.461965e-02
3.443736822748075e-01	1.465738e-02
3.453736822748075e-01	1.468772e-02
3.463736822748075e-01	1.471345e-02
3.473736822748075e-01	1.473175e-02
3.483736822748075e-01	1.474537e-02
3.493736822748075e-01	1.475153e-02
3.503736822748075e-01	1.475299e-02
3.513736822748075e-01	1.474698e-02
3.523736822748075e-01	1.473627e-02
3.533736822748075e-01	1.471813e-02
3.543736822748075e-01	1.469531e-02
3.553736822748075e-01	1.466509e-02
3.563736822748075e-01	1.463027e-02
3.573736822748075e-01	1.458812e-02
3.583736822748075e-01	1.454144e-02
3.593736822748075e-01	1.448754e-02
3.603736822748075e-01	1.442923e-02
3.613736822748075e-01	1.436381e-02
3.623736822748075e-01	1.429413e-02
3.633736822748075e-01	1.421746e-02
3.643736822748075e-01	1.413671e-02
3.653736822748075e-01	1.404913e-02
3.663736822748075e-01	1.395767e-02
3.673736822748075e-01	1.385955e-02
3.683736822748075e-01	1.375777e-02
3.693736822748075e-01	1.364951e-02
3.703736822748075e-01	1.353785e-02
3.713736822748075e-01	1.341991e-02
3.723736822748075e-01	1.329882e-02
3.733736822748075e-01	1.317169e-02
3.743736822748075e-01	1.304169e-02
3.753736822748075e-01	1.290587e-02
3.763736822748075e-01	1.276750e-02
3.773736822748075e-01	1.262355e-02
3.793736822748075e-01	1.232585e-02
3.813736822748075e-01	1.201398e-02
3.833736822748075e-01	1.168916e-02
3.853736822748075e-01	1.135269e-02
3.873736822748075e-01	1.100587e-02
3.883736822748075e-01	1.084798e-02
3.893736822748075e-01	1.072089e-02
3.903736822748075e-01	1.063179e-02
3.913736822748075e-01	1.057958e-02
3.923736822748075e-01	1.056260e-02
3.957486822748075e-01	1.048551e-02
3.958111822748075e-01	1.046386e-02
3.959361822748075e-01	1.019626e-02
3.976354480065849e-01	5.945987e-03
3.986354480065849e-01	3.426851e-03
3.996354480065849e-01	9.249133e-04
4.006354480065849e-01	-1.598431e-03
4.016354480065849e-01	-4.099815e-03
4.026354480065849e-01	-6.617477e-03
4.036354480065849e-01	-9.108442e-03
4.046354480065849e-01	-1.051495e-02
4.073668440735854e-01	-1.055775e-02
4.083668440735854e-01	-1.057390e-02
4.093668440735854e-01	-1.061389e-02
4.103668440735854e-01	-1.069465e-02
4.113668440735854e-01	-1.081130e-02
4.123668440735854e-01	-1.096231e-02
4.143668440735854e-01	-1.130889e-02
4.163668440735854e-01	-1.164675e-02
4.183668440735854e-01	-1.197313e-02
4.203668440735854e-01	-1.228673e-02
4.213668440735854e-01	-1.243806e-02
4.223668440735854e-01	-1.258632e-02
4.233668440735854e-01	-1.273019e-02
4.243668440735854e-01	-1.287069e-02
4.253668440735854e-01	-1.300653e-02
4.263668440735854e-01	-1.313869e-02
4.273668440735854e-01	-1.326595e-02
4.283668440735854e-01	-1.338924e-02
4.293668440735854e-01	-1.350739e-02
4.303668440735854e-01	-1.362130e-02
4.313668440735854e-01	-1.372986e-02
4.323668440735854e-01	-1.383392e-02
4.333668440735854e-01	-1.393242e-02
4.343668440735854e-01	-1.402619e-02
4.353668440735854e-01	-1.411422e-02
4.363668440735854e-01	-1.419731e-02
4.373668440735854e-01	-1.427449e-02
4.383668440735854e-01	-1.434654e-02
4.393668440735854e-01	-1.441253e-02
4.403668440735854e-01	-1.447324e-02
4.413668440735854e-01	-1.452775e-02
4.423668440735854e-01	-1.457684e-02
4.433668440735854e-01	-1.461963e-02
4.443668440735854e-01	-1.465690e-02
4.453668440735854e-01	-1.468778e-02
4.463668440735854e-01	-1.471305e-02
4.473668440735854e-01	-1.473188e-02
4.483668440735854e-01	-1.474505e-02
4.493668440735854e-01	-1.475175e-02
4.503668440735854e-01	-1.475275e-02
4.513668440735854e-01	-1.474729e-02
4.523668440735854e-01	-1.473613e-02
4.533668440735854e-01	-1.471851e-02
4.543668440735854e-01	-1.469524e-02
4.553668440735854e-01	-1.466556e-02
4.563668440735854e-01	-1.463028e-02
4.573668440735854e-01	-1.458867e-02
4.583668440735854e-01	-1.454154e-02
4.593668440735854e-01	-1.448817e-02
4.603668440735854e-01	-1.442941e-02
4.613668440735854e-01	-1.436452e-02
4.623668440735854e-01	-1.429438e-02
4.633668440735854e-01	-1.421825e-02
4.643668440735854e-01	-1.413704e-02
4.653668440735854e-01	-1.405000e-02
4.663668440735854e-01	-1.395806e-02
4.673668440735854e-01	-1.386049e-02
4.683668440735854e-01	-1.375823e-02
4.693668440735854e-01	-1.365053e-02
4.703668440735854e-01	-1.353837e-02
4.713668440735854e-01	-1.342099e-02
4.723668440735854e-01	-1.329941e-02
4.733668440735854e-01	-1.317284e-02
4.743668440735854e-01	-1.304233e-02
4.753668440735854e-01	-1.290708e-02
4.763668440735854e-01	-1.276819e-02
4.773668440735854e-01	-1.262482e-02
4.783668440735854e-01	-1.247810e-02
4.803668440735854e-01	-1.217323e-02
4.823668440735854e-01	-1.185479e-02
4.843668440735854e-01	-1.152404e-02
4.863668440735854e-01	-1.118229e-02
4.873668440735854e-01	-1.100739e-02
4.883668440735854e-01	-1.084862e-02
4.893668440735854e-01	-1.072199e-02
4.903668440735854e-01	-1.063192e-02
4.913668440735854e-01	-1.058017e-02
4.923668440735854e-01	-1.056232e-02
4.957418440735854e-01	-1.048705e-02
4.958043440735854e-01	-1.046730e-02
4.959293440735854e-01	-1.021315e-02
4.977189027006096e-01	-5.736593e-03
4.987189027006096e-01	-3.217506e-03
4.997189027006096e-01	-7.149670e-04
5.007189027006096e-01	1.807913e-03
5.017189027006096e-01	4.309479e-03
5.027189027006096e-01	6.826276e-03
5.037189027006096e-01	9.316995e-03
5.047189027006096e-01	1.051639e-02
5.076856915075723e-01	1.056267e-02
5.086856915075723e-01	1.058229e-02
5.096856915075723e-01	1.063529e-02
5.106856915075723e-01	1.072817e-02
5.116856915075723e-01	1.085578e-02
5.126856915075723e-01	1.101696e-02
5.146856915075723e-01	1.136351e-02
5.166856915075723e-01	1.169963e-02
5.186856915075723e-01	1.202405e-02
5.206856915075723e-01	1.233550e-02
5.216856915075723e-01	1.248560e-02
5.226856915075723e-01	1.263274e-02
5.236856915075723e-01	1.277530e-02
5.246856915075723e-01	1.291458e-02
5.256856915075723e-01	1.304902e-02
5.266856915075723e-01	1.317984e-02
5.276856915075723e-01	1.330564e-02
5.286856915075723e-01	1.342754e-02
5.296856915075723e-01	1.354412e-02
5.306856915075723e-01	1.365656e-02
5.316856915075723e-01	1.376348e-02
5.326856915075723e-01	1.386599e-02
5.336856915075723e-01	1.396278e-02
5.346856915075723e-01	1.405495e-02
5.356856915075723e-01	1.414120e-02
5.366856915075723e-01	1.422262e-02
5.376856915075723e-01	1.429797e-02
5.386856915075723e-01	1.436830e-02
5.396856915075723e-01	1.443241e-02
5.406856915075723e-01	1.449134e-02
5.416856915075723e-01	1.454394e-02
5.426856915075723e-01	1.459122e-02
5.436856915075723e-01	1.463206e-02
5.446856915075723e-01	1.466749e-02
5.456856915075723e-01	1.469640e-02
5.466856915075723e-01	1.471981e-02
5.476856915075723e-01	1.473665e-02
5.486856915075723e-01	1.474794e-02
5.496856915075723e-01	1.475264e-02
5.506856915075723e-01	1.475176e-02
5.516856915075723e-01	1.474429e-02
5.526856915075723e-01	1.473126e-02
5.536856915075723e-01	1.471166e-02
5.546856915075723e-01	1.468652e-02
5.556856915075723e-01	1.465487e-02
5.566856915075723e-01	1.461775e-02
5.576856915075723e-01	1.457419e-02
5.586856915075723e-01	1.452525e-02
5.596856915075723e-01	1.446997e-02
5.606856915075723e-01	1.440943e-02
5.616856915075723e-01	1.434267e-02
5.626856915075723e-01	1.427080e-02
5.636856915075723e-01	1.419285e-02
5.646856915075723e-01	1.410996e-02
5.656856915075723e-01	1.402116e-02
5.666856915075723e-01	1.392761e-02
5.676856915075723e-01	1.382833e-02
5.686856915075723e-01	1.372453e-02
5.696856915075723e-01	1.361519e-02
5.706856915075723e-01	1.350156e-02
5.716856915075723e-01	1.338262e-02
5.726856915075723e-01	1.325964e-02
5.736856915075723e-01	1.313159e-02
5.746856915075723e-01	1.299977e-02
5.756856915075723e-01	1.286313e-02
5.766856915075723e-01	1.272302e-02
5.776856915075723e-01	1.257833e-02
5.796856915075723e-01	1.227835e-02
5.816856915075723e-01	1.196438e-02
5.836856915075723e-01	1.163767e-02
5.856856915075723e-01	1.129950e-02
5.876856915075723e-01	1.095120e-02
5.886856915075723e-01	1.080469e-02
5.896856915075723e-01	1.068907e-02
5.906856915075723e-01	1.061118e-02
5.916856915075723e-01	1.057249e-02
5.926856915075723e-01	1.055741e-02
5.956856915075723e-01	1.049653e-02
5.958106915075724e-01	1.046408e-02
5.960606915075723e-01	9.883882e-03
5.974665867498220e-01	6.368725e-03
5.984665867498220e-01	3.851177e-03
5.994665867498220e-01	1.348886e-03
6.004665867498220e-01	-1.173733e-03
6.014665867498220e-01	-3.676298e-03
6.024665867498220e-01	-6.194063e-03
6.034665867498220e-01	-8.687057e-03
6.044665867498220e-01	-1.050959e-02
6.079822415234587e-01	-1.056769e-02
6.089822415234587e-01	-1.059351e-02
6.099822415234587e-01	-1.065917e-02
6.109822415234587e-01	-1.076220e-02
6.119822415234587e-01	-1.090053e-02
6.129822415234587e-01	-1.106859e-02
6.149822415234587e-01	-1.141369e-02
6.169822415234587e-01	-1.174818e-02
6.189822415234587e-01	-1.207077e-02
6.209822415234587e-01	-1.238021e-02
6.219822415234587e-01	-1.252981e-02
6.229822415234587e-01	-1.267525e-02
6.239822415234587e-01	-1.281720e-02
6.249822415234587e-01	-1.295471e-02
6.259822415234587e-01	-1.308844e-02
6.269822415234587e-01	-1.321747e-02
6.279822415234587e-01	-1.334243e-02
6.289822415234587e-01	-1.346244e-02
6.299822415234587e-01	-1.357812e-02
6.309822415234587e-01	-1.368863e-02
6.319822415234587e-01	-1.379455e-02
6.329822415234587e-01	-1.389509e-02
6.339822415234587e-01	-1.399081e-02
6.349822415234587e-01	-1.408094e-02
6.359822415234587e-01	-1.416606e-02
6.369822415234587e-01	-1.424540e-02
6.379822415234587e-01	-1.431955e-02
6.389822415234587e-01	-1.438777e-02
6.399822415234587e-01	-1.445062e-02
6.409822415234587e-01	-1.450742e-02
6.419822415234587e-01	-1.455871e-02
6.429822415234587e-01	-1.460382e-02
6.439822415234587e-01	-1.464332e-02
6.449822415234587e-01	-1.467656e-02
6.459822415234587e-01	-1.470410e-02
6.469822415234587e-01	-1.472531e-02
6.479822415234587e-01	-1.474076e-02
6.489822415234587e-01	-1.474984e-02
6.499822415234587e-01	-1.475314e-02
6.509822415234587e-01	-1.475006e-02
6.519822415234587e-01	-1.474119e-02
6.529822415234587e-01	-1.472595e-02
6.539822415234587e-01	-1.470496e-02
6.549822415234587e-01	-1.467764e-02
6.559822415234587e-01	-1.464461e-02
6.569822415234587e-01	-1.460532e-02
6.579822415234587e-01	-1.456041e-02
6.589822415234587e-01	-1.450934e-02
6.599822415234587e-01	-1.445274e-02
6.609822415234587e-01	-1.439010e-02
6.619822415234587e-01	-1.432207e-02
6.629822415234587e-01	-1.424813e-02
6.639822415234587e-01	-1.416897e-02
6.649822415234588e-01	-1.408406e-02
6.659822415234588e-01	-1.399410e-02
6.669822415234588e-01	-1.389858e-02
6.679822415234588e-01	-1.379821e-02
6.689822415234588e-01	-1.369248e-02
6.699822415234588e-01	-1.358213e-02
6.709822415234588e-01	-1.346664e-02
6.719822415234588e-01	-1.334677e-02
6.729822415234588e-01	-1.322199e-02
6.739822415234588e-01	-1.309309e-02
6.749822415234588e-01	-1.295954e-02
6.759822415234588e-01	-1.282215e-02
6.769822415234588e-01	-1.268036e-02
6.779822415234588e-01	-1.253503e-02
6.799822415234588e-01	-1.223291e-02
6.819822415234588e-01	-1.191698e-02
6.839822415234588e-01	-1.158850e-02
6.859822415234588e-01	-1.124875e-02
6.869822415234588e-01	-1.107486e-02
6.879822415234588e-01	-1.090603e-02
6.889822415234588e-01	-1.076654e-02
6.899822415234588e-01	-1.066219e-02
6.909822415234588e-01	-1.059516e-02
6.919822415234588e-01	-1.056823e-02
6.949822415234588e-01	-1.052107e-02
6.959822415234588e-01	-1.007514e-02
6.973902911654994e-01	-6.555009e-03
6.983902911654994e-01	-4.047498e-03
6.993902911654994e-01	-1.535824e-03
7.003902911654994e-01	9.772460e-04
7.013902911654994e-01	3.489470e-03
7.023902911654994e-01	5.998160e-03
7.033902911654994e-01	8.501098e-03
7.043902911654994e-01	1.050437e-02
7.079409673530656e-01	1.056658e-02
7.089409673530656e-01	1.059213e-02
7.099409673530656e-01	1.065525e-02
7.109409673530656e-01	1.075765e-02
7.119409673530656e-01	1.089377e-02
7.129409673530656e-01	1.106177e-02
7.149409673530656e-01	1.140707e-02
7.169409673530656e-01	1.174177e-02
7.189409673530656e-01	1.206461e-02
7.209409673530656e-01	1.237432e-02
7.219409673530656e-01	1.252337e-02
7.229409673530656e-01	1.266966e-02
7.239409673530656e-01	1.281109e-02
7.249409673530656e-01	1.294944e-02
7.259409673530656e-01	1.308268e-02
7.269409673530656e-01	1.321254e-02
7.279409673530656e-01	1.333705e-02
7.289409673530656e-01	1.345789e-02
7.299409673530656e-01	1.357314e-02
7.309409673530656e-01	1.368446e-02
7.319409673530656e-01	1.378999e-02
7.329409673530656e-01	1.389133e-02
7.339409673530656e-01	1.398667e-02
7.349409673530656e-01	1.407761e-02
7.359409673530656e-01	1.416237e-02
7.369409673530656e-01	1.424251e-02
7.379409673530656e-01	1.431632e-02
7.389409673530656e-01	1.438534e-02
7.399409673530656e-01	1.444787e-02
7.409409673530656e-01	1.450545e-02
7.419409673530656e-01	1.455644e-02
7.429409673530656e-01	1.460234e-02
7.439409673530656e-01	1.464155e-02
7.449409673530656e-01	1.467557e-02
7.459409673530656e-01	1.470282e-02
7.469409673530656e-01	1.472481e-02
7.479409673530656e-01	1.473998e-02
7.489409673530656e-01	1.474984e-02
7.499409673530656e-01	1.475287e-02
7.509409673530656e-01	1.475056e-02
7.519409673530656e-01	1.474142e-02
7.529409673530656e-01	1.472696e-02
7.539409673530656e-01	1.470569e-02
7.549409673530656e-01	1.467914e-02
7.559409673530656e-01	1.464583e-02
7.569409673530656e-01	1.460732e-02
7.579409673530656e-01	1.456212e-02
7.589409673530656e-01	1.451182e-02
7.599409673530656e-01	1.445493e-02
7.609409673530656e-01	1.439305e-02
7.619409673530656e-01	1.432473e-02
7.629409673530656e-01	1.425156e-02
7.639409673530656e-01	1.417208e-02
7.649409673530656e-01	1.408793e-02
7.659409673530656e-01	1.399765e-02
7.669409673530656e-01	1.390289e-02
7.679409673530656e-01	1.380218e-02
7.689409673530656e-01	1.369722e-02
7.699409673530656e-01	1.358651e-02
7.709409673530656e-01	1.347178e-02
7.719409673530656e-01	1.335152e-02
7.729409673530656e-01	1.322751e-02
7.739409673530656e-01	1.309821e-02
7.749409673530656e-01	1.296542e-02
7.759409673530656e-01	1.282761e-02
7.769409673530656e-01	1.268659e-02
7.779409673530656e-01	1.254081e-02
7.799409673530656e-01	1.223897e-02
7.819409673530656e-01	1.192330e-02
7.839409673530656e-01	1.159506e-02
7.859409673530656e-01	1.125552e-02
7.869409673530656e-01	1.108243e-02
7.879409673530656e-01	1.090603e-02
7.889409673530656e-01	1.077201e-02
7.899409673530656e-01	1.066538e-02
7.909409673530656e-01	1.059754e-02
7.919409673530656e-01	1.056844e-02
7.949409673530656e-01	1.052218e-02
7.959409673530656e-01	1.017328e-02
7.981896481220123e-01	4.551113e-03
7.991896481220123e-01	2.039885e-03
8.001896481220123e-01	-4.729244e-04
8.011896481220123e-01	-2.985695e-03
8.021896481220123e-01	-5.495107e-03
8.031896481220123e-01	-7.999593e-03
8.041896481220123e-01	-1.046280e-02
8.048698050406777e-01	-1.051928e-02
8.081423258458750e-01	-1.057044e-02
8.091423258458750e-01	-1.060104e-02
8.101423258458750e-01	-1.067348e-02
8.111423258458750e-01	-1.078181e-02
8.121423258458750e-01	-1.092589e-02
8.131423258458750e-01	-1.109635e-02
8.151423258458750e-01	-1.144065e-02
8.171423258458750e-01	-1.177424e-02
8.191423258458750e-01	-1.209583e-02
8.211423258458750e-01	-1.240416e-02
8.221423258458750e-01	-1.255358e-02
8.231423258458750e-01	-1.269800e-02
8.241423258458750e-01	-1.283972e-02
8.251423258458750e-01	-1.297618e-02
8.261423258458750e-01	-1.310961e-02
8.271423258458750e-01	-1.323755e-02
8.281423258458750e-01	-1.336217e-02
8.291423258458750e-01	-1.348106e-02
8.301423258458750e-01	-1.359636e-02
8.311423258458750e-01	-1.370571e-02
8.321423258458750e-01	-1.381120e-02
8.331423258458750e-01	-1.391055e-02
8.341423258458750e-01	-1.400580e-02
8.351423258458750e-01	-1.409472e-02
8.361423258458750e-01	-1.417933e-02
8.371423258458750e-01	-1.425744e-02
8.381423258458750e-01	-1.433105e-02
8.391423258458750e-01	-1.439801e-02
8.401423258458750e-01	-1.446030e-02
8.411423258458750e-01	-1.451582e-02
8.421423258458750e-01	-1.456652e-02
8.431423258458750e-01	-1.461035e-02
8.441423258458750e-01	-1.464924e-02
8.451423258458750e-01	-1.468118e-02
8.461423258458750e-01	-1.470809e-02
8.471423258458750e-01	-1.472799e-02
8.481423258458750e-01	-1.474281e-02
8.491423258458750e-01	-1.475059e-02
8.501423258458750e-01	-1.475325e-02
8.511423258458750e-01	-1.474885e-02
8.521423258458750e-01	-1.473935e-02
8.531423258458750e-01	-1.472281e-02
8.541423258458750e-01	-1.470118e-02
8.551423258458750e-01	-1.467256e-02
8.561423258458750e-01	-1.463891e-02
8.571423258458750e-01	-1.459834e-02
8.581423258458750e-01	-1.455282e-02
8.591423258458750e-01	-1.450047e-02
8.601423258458750e-01	-1.444329e-02
8.611423258458750e-01	-1.437939e-02
8.621423258458750e-01	-1.431080e-02
8.631423258458750e-01	-1.423563e-02
8.641423258458750e-01	-1.415593e-02
8.651423258458750e-01	-1.406982e-02
8.661423258458750e-01	-1.397936e-02
8.671423258458750e-01	-1.388265e-02
8.681423258458750e-01	-1.378182e-02
8.691423258458750e-01	-1.367494e-02
8.701423258458750e-01	-1.356417e-02
8.711423258458750e-01	-1.344756e-02
8.721423258458750e-01	-1.332730e-02
8.731423258458750e-01	-1.320144e-02
8.741423258458750e-01	-1.307221e-02
8.751423258458750e-01	-1.293761e-02
8.761423258458750e-01	-1.279993e-02
8.771423258458750e-01	-1.265714e-02
8.791423258458750e-01	-1.236117e-02
8.811423258458750e-01	-1.205088e-02
8.831423258458750e-01	-1.172750e-02
8.851423258458750e-01	-1.139231e-02
8.871423258458750e-01	-1.104663e-02
8.881423258458750e-01	-1.088175e-02
8.891423258458750e-01	-1.074717e-02
8.901423258458750e-01	-1.064911e-02
8.911423258458750e-01	-1.058796e-02
8.921423258458751e-01	-1.056599e-02
8.955173258458751e-01	-1.051020e-02
8.959092456280152e-01	-1.025830e-02
8.979093752826952e-01	-5.253948e-03
8.989093752826952e-01	-2.744188e-03
8.999093752826952e-01	-2.312442e-04
9.009093752826952e-01	2.281462e-03
9.019093752826952e-01	4.792381e-03
9.039093752826952e-01	9.797180e-03
9.048010450011619e-01	1.051781e-02
9.076737386183794e-01	1.056267e-02
9.086737386183794e-01	1.058173e-02
9.096737386183794e-01	1.063458e-02
9.106737386183794e-01	1.072669e-02
9.116737386183794e-01	1.085420e-02
9.126737386183794e-01	1.101471e-02
